CODELIST_LONG_NAME,CODELIST_SHORT_NAME,CODELIST_CODE,CODE
Group,GROUP,SN000280,S007337
Group,GROUP,SN000280,S007338
Group,GROUP,SN000280,S007339
Group,GROUP,SN000280,S007340
Group,GROUP,SN000280,S007341
Group,GROUP,SN000280,S007342
Group,GROUP,SN000280,S007748
Group,GROUP,SN000280,S007749
Group,GROUP,SN000280,S008457
Group,GROUP,SN000280,S008458
Group,GROUP,SN000280,S008459
Group,GROUP,SN000280,S008460
Group,GROUP,SN000280,S008461
Group,GROUP,SN000280,S008462
Group,GROUP,SN000280,S008463
Group,GROUP,SN000280,S008464
Group,GROUP,SN000280,S008717
Group,GROUP,SN000280,S008718
Group,GROUP,SN000280,S008719
Group,GROUP,SN000280,S008734
Group,GROUP,SN000280,S008735
Group,GROUP,SN000280,S009095
Group,GROUP,SN000280,S009096
Group,GROUP,SN000280,S009097
Group,GROUP,SN000280,S009098
Group,GROUP,SN000280,S009099
Group,GROUP,SN000280,S009100
Group,GROUP,SN000280,S009101
Group,GROUP,SN000280,S009102
Group,GROUP,SN000280,S009127
Group,GROUP,SN000280,S009128
Group,GROUP,SN000280,S009465
Group,GROUP,SN000280,S009467
Group,GROUP,SN000280,S009474
Group,GROUP,SN000280,S009475
Group,GROUP,SN000280,S009476
Group,GROUP,SN000280,S009477
Group,GROUP,SN000280,S009564
Group,GROUP,SN000280,S009565
Group,GROUP,SN000280,S010224
Group,GROUP,SN000280,S010225
Group,GROUP,SN000280,S010229
Group,GROUP,SN000280,S010230
Group,GROUP,SN000280,S010231
Group,GROUP,SN000280,S010232
Group,GROUP,SN000280,S010233
Group,GROUP,SN000280,S010234
Group,GROUP,SN000280,S011008
Group,GROUP,SN000280,S011009
Group,GROUP,SN000280,S011020
Group,GROUP,SN000280,S011021
Group,GROUP,SN000280,S011022
Group,GROUP,SN000280,S011023
Group,GROUP,SN000280,S011025
Group,GROUP,SN000280,S011112
Group,GROUP,SN000280,S011218
Group,GROUP,SN000280,S011219
Group,GROUP,SN000280,S011579
Group,GROUP,SN000280,S011580
Group,GROUP,SN000280,S011581
Group,GROUP,SN000280,S012132
Group,GROUP,SN000280,S012133
Group,GROUP,SN000280,S012555
Group,GROUP,SN000280,S012558
Group,GROUP,SN000280,S012559
Group,GROUP,SN000280,S030054
Group,GROUP,SN000280,S030055
Group,GROUP,SN000280,S031090
Group,GROUP,SN000280,S031091
Group,GROUP,SN000280,S031171
Group,GROUP,SN000280,S031470
Group,GROUP,SN000280,S031471
Group,GROUP,SN000280,S031526
Group,GROUP,SN000280,S031527
Group,GROUP,SN000280,S031528
Group,GROUP,SN000280,S031529
Group,GROUP,SN000280,S031530
Group,GROUP,SN000280,S031588
Group,GROUP,SN000280,S031589
Group,GROUP,SN000280,S031590
Group,GROUP,SN000280,S031591
Group,GROUP,SN000280,S031592
Group,GROUP,SN000280,S031602
Group,GROUP,SN000280,S031706
Group,GROUP,SN000280,S031707
Group,GROUP,SN000280,S031874
Group,GROUP,SN000280,S031875
Group,GROUP,SN000280,S031876
Group,GROUP,SN000280,S031877
Group,GROUP,SN000280,S031878
Group,GROUP,SN000280,S031879
Group,GROUP,SN000280,S031958
Group,GROUP,SN000280,S032099
Group,GROUP,SN000280,S032100
Group,GROUP,SN000280,SC17649
Group,GROUP,SN000280,SC17998
Group,GROUP,SN000280,SC25473
Group,GROUP,SN000280,SC64496
Group Subset 01,GROUP_01,SN000280,S001868
Group Subset 01,GROUP_01,SN000280,S001869
Group Subset 01,GROUP_01,SN000280,S001870
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S000160
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S000162
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S000163
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S000164
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S000165
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002283
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002284
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002285
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002286
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002287
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002288
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002289
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002290
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002291
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002292
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002293
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002294
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002295
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002296
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002297
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002298
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002299
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002300
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002301
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002302
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002303
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S002304
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S003963
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S003964
Hand-Helded Dynanometers Functional Test Code,HHDTC,SN000290,S004015
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S000160
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S000162
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S000163
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S000164
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S000165
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002283
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002284
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002285
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002286
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002287
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002288
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002289
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002290
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002291
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002292
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002293
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002294
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002295
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002296
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002297
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002298
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002299
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002300
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002301
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002302
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002303
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S002304
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S003963
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S003964
Hand-Helded Dynanometers Functional Test Name,HHDTN,SN000291,S004015
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010126
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010127
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010128
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010129
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010130
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010131
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010132
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010133
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010134
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010135
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010136
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010137
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010138
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010139
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010140
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010141
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010142
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010143
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010144
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010145
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010146
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010147
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010148
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010149
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010150
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010151
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010152
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010153
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010154
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010155
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010156
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010157
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010158
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010159
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010160
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010161
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010162
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010163
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010164
Handheld Dynanometer Functional Test Code,HHD9TC,SN001027,S010165
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010126
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010127
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010128
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010129
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010130
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010131
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010132
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010133
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010134
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010135
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010136
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010137
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010138
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010139
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010140
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010141
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010142
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010143
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010144
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010145
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010146
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010147
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010148
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010149
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010150
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010151
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010152
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010153
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010154
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010155
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010156
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010157
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010158
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010159
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010160
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010161
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010162
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010163
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010164
Handheld Dynanometer Functional Test Name,HHD9TN,SN001026,S010165
HAQ-Rhinosinusitis with VAS Questionnaire Test Code,HAQ09TC,SN000130,S004218
HAQ-Rhinosinusitis with VAS Questionnaire Test Name,HAQ09TN,SN000131,S004218
Health Assessment Questionnaire Disability Index 08 Questionnaire Results for Question Type 1,HAQ08R,SN001145,S012142
Health Assessment Questionnaire Disability Index 08 Questionnaire Results for Question Type 1,HAQ08R,SN001145,S012143
Health Assessment Questionnaire Disability Index 08 Questionnaire Results for Question Type 1,HAQ08R,SN001145,S012144
Health Assessment Questionnaire Disability Index 08 Questionnaire Results for Question Type 1,HAQ08R,SN001145,S012145
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012238
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012239
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012240
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012241
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012242
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012243
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012244
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012245
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012246
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012247
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012248
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012249
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012250
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012251
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012252
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012253
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012254
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012255
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012256
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012257
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012258
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012259
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012260
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012261
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012262
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012263
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012264
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012265
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012266
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012267
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012268
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012269
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012270
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012271
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012272
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012273
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012274
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012275
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012276
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012277
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012278
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012279
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012280
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012281
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012282
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012283
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Code,HAQ08TC,SN001122,S012284
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Name,HAQ08TN,SN001123,S012238
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Name,HAQ08TN,SN001123,S012239
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Name,HAQ08TN,SN001123,S012240
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Name,HAQ08TN,SN001123,S012241
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Name,HAQ08TN,SN001123,S012242
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Name,HAQ08TN,SN001123,S012243
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Name,HAQ08TN,SN001123,S012244
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Name,HAQ08TN,SN001123,S012245
Health Assessment Questionnaire Disability Index 08 Questionnaire Test Name,HAQ08TN,SN001123,S012246
